6,192
4,923
80,1
8,51
19,6
10,21
5,367
13,3
27,1
22,2
23,3
12,8
16,5
24,2
15,4
11,20
9,40
49,1
14,11
43,1
20,3
33,2
28,2
58,1
61,1
18,1
38,1
21,1
32,1
17,3
41,1
85998,1
1,83537
2,11921
5,332
4,904
14,15
36,2
3,2795
9,38
10,31
8,60
13,14
17,5
6,180
22,3
11,21
54,1
7,93
33,1
15,8
25,3
12,15
23,1
49,1
19,4
18,4
50,1
29,2
35,1
85,1
16,2
34,1
21,2
1,83577
3,2807
85991,1
2,11881
4,889
43,1
19,6
11,26
33,1
5,349
6,173
55,1
9,37
7,103
10,23
12,18
8,47
47,1
20,4
26,2
30,2
15,12
24,2
18,6
13,4
29,1
14,4
39,1
16,7
21,1
17,4
22,1
59,1
31,1
25,1
45,1
23,2
32,1
34,1
2,12122
85628,1
1,83290
3,2795
4,858
13,8
9,43
5,420
8,64
6,171
15,13
11,15
128,1
26,1
16,5
21,3
17,3
7,105
25,1
23,1
48,1
12,16
47,1
35,2
14,7
10,33
28,1
19,2
22,4
18,5
27,1
30,1
55,1
60,1
33,1
20,3
1,83572
3,2725
86161,1
2,11993
5,347
6,165
4,873
7,101
22,2
12,13
11,21
13,8
9,41
10,29
14,7
19,2
8,57
24,3
30,1
21,4
16,4
35,1
46,1
17,5
15,6
48,1
18,7
32,1
23,2
89,1
59,1
26,1
27,1
20,1
37,1
29,1
85913,1
1,83509
6,177
2,12020
52,1
4,873
3,2721
13,8
7,95
5,369
23,4
14,13
8,73
11,12
36,3
24,1
40,2
9,38
10,25
16,2
25,4
32,3
29,2
12,7
34,1
15,9
19,2
17,4
20,3
63,1
18,4
22,3
21,3
26,1
42,1
74,1
35,1
28,1
27,1
30,1
2,11981
15,6
1,83320
85777,1
4,926
3,2878
5,360
10,23
11,27
6,206
21,2
20,3
7,107
53,1
38,1
12,11
9,31
30,1
94,1
8,65
28,1
13,12
42,2
18,4
44,2
16,6
25,4
14,6
26,1
17,3
19,2
24,2
32,2
23,1
27,1
